"","name","nclients","nthreads","cc","phasing","cc_ph","rate","facet","zipf","commute_ratio","timeout_scaling","throughput","op_timeouts","txn_failed"
"1048","v0.28.1-sampa",4,96,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 1.2",1.2,"0.5",1000,13.8279116396446,30,9204
"1049","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,12066.4615221896,1114,0
"1050","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,12134.3595534556,4407,0
"1051","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,11972.3551302499,13281,0
"1052","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,12171.5001139678,8079,0
"1053","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,12579.5309703538,3987,0
"1054","v0.28.1-sampa",4,4,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.59510064856,0,0
"1055","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,12264.7271957196,1193,0
"1056","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11405.5943362223,14329,0
"1057","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11440.6928066135,14388,0
"1058","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,12087.9062721205,1309,0
"1059","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,12169.8313074336,525,0
"1060","v0.28.1-sampa",4,4,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.34443704197,1,0
"1061","v0.28.1-sampa",4,4,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1584.03571309591,0,0
"1062","v0.28.1-sampa",4,4,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.76784554132,0,0
"1063","v0.28.1-sampa",4,16,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6337.47486450135,0,0
"1064","v0.28.1-sampa",4,16,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6337.0107259133,0,0
"1065","v0.28.1-sampa",4,16,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6337.13072021626,0,0
"1066","v0.28.1-sampa",4,16,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6337.6858590634,0,0
"1067","v0.28.1-sampa",4,32,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10284.8820971153,0,0
"1068","v0.28.1-sampa",4,32,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10531.6765396148,3,0
"1069","v0.28.1-sampa",4,32,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,3346.38611266501,0,9372
"1070","v0.28.1-sampa",4,32,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11098.3289334566,5,0
"1071","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10666.5781789222,0,0
"1072","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10840.8057266081,2320,0
"1073","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11635.475564758,1,0
"1074","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11759.2325279655,84,0
"1075","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10631.1548939579,45,0
"1076","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11039.5697374035,4090,0
"1077","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,12075.7915368545,32,0
"1126","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.2",0.2,"0.5",1000,10980.894509951,0,0
"1127","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.4",0.4,"0.5",1000,10785.9859168951,0,0
"1128","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.8",0.8,"0.5",1000,9890.78600228981,0,0
"1129","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 1",1,"0.5",1000,8817.49402707725,2,0
"1130","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 1.2",1.2,"0.5",1000,7866.91214277421,6,0
"1131","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11391.7604387006,73,0
"1132","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11217.1812365606,363,0
"1133","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,10467.8879931611,1363,0
"1134","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,8879.8632460511,1994,0
"1135","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,7795.1099757821,123,0
"1136","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11266.1642758305,0,0
"1137","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11391.3288755413,2,0
"1138","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.8",0.8,"0.5",1000,11748.7947069968,1,0
"1139","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1",1,"0.5",1000,12234.8756337766,0,0
"1140","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1.2",1.2,"0.5",1000,12369.894242926,1,0
"1141","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11642.6467075404,17,0
"1142","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11710.1630117347,57,0
"1143","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,12222.1078940643,49,0
"1144","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,12313.8792940404,410,0
"1145","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,12751.3861284297,20,0
"1146","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.2",0.2,"0.5",1000,10764.7637241302,42,0
"1147","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.4",0.4,"0.5",1000,10752.9287920367,42,0
"1148","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.8",0.8,"0.5",1000,10065.5052910666,49,0
"1149","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 1",1,"0.5",1000,8036.14098957471,52,8
"1150","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 1.2",1.2,"0.5",1000,5540.30403784758,78,24
"1151","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11542.9335734718,482,0
"1152","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11416.5869988786,1784,0
"1153","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,10499.8776268877,3791,0
"1154","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,8810.25878309152,5666,0
"1155","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,5874.62765605349,400,0
"1156","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11212.0359303246,27,0
"1157","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11517.3881528211,42,0
"1158","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.8",0.8,"0.5",1000,12143.9140408544,43,0
"1159","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1",1,"0.5",1000,12663.9413448966,64,0
"1160","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1.2",1.2,"0.5",1000,13331.3908635492,70,0
"1161","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11937.5887651832,270,0
"1162","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11881.2917240649,789,0
"1163","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,12466.5093231027,403,0
"1164","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,12907.6155302278,1120,0
"1165","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,13543.1507030691,976,0
"1166","v0.28.1-sampa",4,4,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.45244878036,0,0
"1167","v0.28.1-sampa",4,4,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.50130770128,0,0
"1168","v0.28.1-sampa",4,4,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.62538811082,0,0
"1169","v0.28.1-sampa",4,4,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.76919745478,0,0
"1170","v0.28.1-sampa",4,16,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6337.62913197346,0,0
"1171","v0.28.1-sampa",4,16,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6336.08650347392,0,0
"1172","v0.28.1-sampa",4,16,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6337.94563784309,0,0
"1173","v0.28.1-sampa",4,16,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6337.29813943734,0,0
"1174","v0.28.1-sampa",4,32,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10568.7002088071,0,0
"1175","v0.28.1-sampa",4,32,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10658.8188347965,0,0
"1176","v0.28.1-sampa",4,32,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10939.0046019206,0,0
"1177","v0.28.1-sampa",4,32,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11075.2759675489,0,0
"1178","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10534.9635847836,0,0
"1179","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11175.7450364063,2142,0
"1180","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11488.2589696031,1,0
"1181","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11802.8674667613,167,0
"1182","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10626.6384218191,38,0
"1183","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11164.7537459068,4238,0
"1184","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11776.1334856235,30,0
"1233","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.2",0.2,"0.5",1000,10893.5723980474,5,0
"1234","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.4",0.4,"0.5",1000,10838.2669179919,0,0
"1235","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.8",0.8,"0.5",1000,10192.1098908391,1,0
"1236","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 1",1,"0.5",1000,8799.68150753102,2,0
"1237","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 1.2",1.2,"0.5",1000,7598.85356403588,1,0
"1238","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11304.4603657626,36,0
"1239","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11214.3665364821,301,0
"1240","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,10247.9119625728,1669,0
"1241","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,8925.88945583306,2086,0
"1242","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,7586.04703529303,1675,0
"1243","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11392.3395445135,0,0
"1244","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11367.7085407127,3,0
"1245","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.8",0.8,"0.5",1000,11946.938477567,7,0
"1246","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1",1,"0.5",1000,12084.1904104681,3,0
"1247","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1.2",1.2,"0.5",1000,12411.3903470061,0,0
"1248","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11507.298410244,10,0
"1249","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11617.7588112123,63,0
"1250","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,11994.6381408683,587,0
"1251","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,12545.1716805822,1314,0
"1252","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,12423.6430970174,42,0
"1253","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.2",0.2,"0.5",1000,10795.8033021351,25,0
"1254","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.4",0.4,"0.5",1000,10768.359823743,33,0
"1255","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.8",0.8,"0.5",1000,9921.3917141902,41,4
"1256","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 1",1,"0.5",1000,7832.6658944233,71,12
"1257","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 1.2",1.2,"0.5",1000,5968.77182645424,86,12
"1258","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11387.2005720415,581,0
"1259","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11273.710944734,1957,0
"1260","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,10580.1203624099,4130,0
"1261","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,8778.374380007,5203,0
"1262","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,6524.46691638761,3354,0
"1263","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11395.8955545107,39,0
"1264","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11449.4749526597,43,0
"1265","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.8",0.8,"0.5",1000,12099.5597921425,50,0
"1266","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1",1,"0.5",1000,13026.0426839159,53,0
"1267","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1.2",1.2,"0.5",1000,12905.9427247145,71,0
"1268","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11871.5366740154,350,0
"1269","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11916.5756281657,589,0
"1270","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,12509.6990320829,503,0
"1271","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,13141.2077035625,1131,0
"1272","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,13408.9848288738,1028,0
"1273","v0.28.1-sampa",4,4,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.79030269917,0,0
"1274","v0.28.1-sampa",4,4,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1582.98019775592,0,0
"1275","v0.28.1-sampa",4,4,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1584.05154464015,0,0
"1276","v0.28.1-sampa",4,4,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.09236038005,0,0
"1277","v0.28.1-sampa",4,16,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6338.82255798313,0,0
"1278","v0.28.1-sampa",4,16,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6337.52363704157,0,0
"1279","v0.28.1-sampa",4,16,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6337.98784101427,0,0
"1280","v0.28.1-sampa",4,16,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6337.55268642505,0,0
"1281","v0.28.1-sampa",4,32,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10384.2828449434,0,0
"1282","v0.28.1-sampa",4,32,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10595.6521449994,1,0
"1283","v0.28.1-sampa",4,32,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11003.5147456382,0,0
"1284","v0.28.1-sampa",4,32,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11089.2471795417,0,0
"1285","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10502.5234007678,0,0
"1286","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10865.9684475673,2370,0
"1287","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11534.40908729,0,0
"1288","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11862.3179508961,76,0
"1289","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10369.6348006845,39,0
"1290","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11112.154476921,4086,0
"1291","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11797.4485776516,39,0
"1340","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.2",0.2,"0.5",1000,10990.5294105935,0,0
"1341","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.4",0.4,"0.5",1000,10805.2537614569,3,0
"1342","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 0.8",0.8,"0.5",1000,10240.8015659733,1,0
"1343","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 1",1,"0.5",1000,9210.49488394315,0,0
"1344","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 1.2",1.2,"0.5",1000,7831.70855488147,1,0
"1345","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11285.8977720398,34,0
"1346","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11173.5069797081,512,0
"1347","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,10108.6758263442,2250,0
"1348","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,9140.50990749466,139,0
"1349","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,7678.55486196705,1733,0
"1350","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11201.0088607175,1,0
"1351","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11395.0301449679,0,0
"1352","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 0.8",0.8,"0.5",1000,12362.6154826378,0,0
"1353","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1",1,"0.5",1000,12069.3282539514,0,0
"1354","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1.2",1.2,"0.5",1000,12284.1814339132,0,0
"1355","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11623.6162361624,18,0
"1356","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11745.5376845403,106,0
"1357","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,12036.0231216942,91,0
"1358","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,12459.4994591079,78,0
"1359","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,12526.7862771969,61,0
"1360","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.2",0.2,"0.5",1000,10882.9752361653,26,0
"1361","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.4",0.4,"0.5",1000,10799.153802097,44,0
"1362","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 0.8",0.8,"0.5",1000,9611.58395487184,56,4
"1363","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 1",1,"0.5",1000,8910.54241192591,60,16
"1364","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 1.2",1.2,"0.5",1000,6167.76653274115,79,8
"1365","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11448.9438542946,477,0
