"","name","nclients","nthreads","cc","rate","mix","alpha","lambda","nusers","ncategories","nregions","phasing","cc_ph","timeout_scaling","throughput","state","avg_latency_ms"
"231","v0.29-sampa","4",96,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,56670.71897387,"u5000_z1.2_l20",1.66858772848993
"232","v0.29-sampa","4",96,"boosting
 + combining",100,"mixed",1,"20","5000",40,62,"off","boosting
 + combining",5000,47987.6817747761,"u5000_z1.2_l20",1.96474705020436
"233","v0.29-sampa","4",2,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,8324.82742418411,"u5000_z1.2_l20",0.104628206359881
"234","v0.29-sampa","4",2,"boosting",100,"bid-heavy",1,"20","5000",40,62,"off","boosting",5000,8318.73418101172,"u5000_z1.2_l20",0.102554842483095
"235","v0.29-sampa","4",2,"r/w locks",100,"bid-heavy",1,"20","5000",40,62,"off","without
transactions",5000,8473.20879593296,"u5000_z1.2_l20",0.0845187527531307
"236","v0.29-sampa","4",2,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","r/w locks
(baseline)",5000,10766.1134439779,"u5000_z1.2_l20",0.100214054877294
"237","v0.29-sampa","4",2,"boosting",100,"mixed",1,"20","5000",40,62,"off","boosting",5000,10935.0446830205,"u5000_z1.2_l20",0.0959703025205987
"238","v0.29-sampa","4",2,"r/w locks",100,"mixed",1,"20","5000",40,62,"off","without
transactions",5000,11459.5145781509,"u5000_z1.2_l20",0.0817241369283022
"239","v0.29-sampa","4",2,"r/w locks",100,"mixed",1,"20","5000",40,62,"on","r/w locks
 + phasing",5000,10975.6321103562,"u5000_z1.2_l20",0.0937878051742985
"240","v0.29-sampa","4",2,"boosting",100,"mixed",1,"20","5000",40,62,"on","boosting
 + phasing",5000,11063.8524748582,"u5000_z1.2_l20",0.0918255909211382
"241","v0.29-sampa","4",2,"boosting
 + combining",100,"bid-heavy",1,"20","5000",40,62,"off","boosting
 + combining",5000,8303.18087972845,"u5000_z1.2_l20",0.104229281058344
