"","name","nclients","nthreads","cc","phasing","cc_ph","rate","facet","zipf","commute_ratio","timeout_scaling","throughput","op_timeouts","txn_failed"
"1375","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.2",0.2,"0.5",1000,47812.426542889,309,0
"1376","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.4",0.4,"0.5",1000,47955.9342456322,684,0
"1377","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 0.8",0.8,"0.5",1000,51641.0961802984,1736,0
"1378","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1",1,"0.5",1000,51727.0373876946,1417,0
"1379","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.2",1.2,"0.5",1000,54491.8056663544,1452,0
"1380","v0.28.1-sampa",4,4,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6329.13752913753,0,0
"1381","v0.28.1-sampa",4,16,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25305.3463029328,0,0
"1382","v0.28.1-sampa",4,32,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,50515.2567329599,0,0
"1383","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,71452.6660850715,3,0
"1384","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,72944.2624679527,52,0
"1397","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1.4",1.4,"0.5",1000,1061.1777563819,5,22672
"1398","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,6132.95592878139,4,10832
"1399","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,26475.8397611346,5,0
"1400","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,74397.0260223048,4,0
"1401","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,74084.5889505683,7,0
"1402","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,69714.0024127845,0,0
"1403","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,59668.5579759023,3,0
"1404","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,50833.482228531,7,0
"1405","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.4",1.4,"0.5",1000,43172.6612513489,1,0
"1406","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,2929.91834275532,33726,6304
"1407","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,25643.2258941568,188,0
"1408","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,27103.584401798,13,0
"1409","v0.28.1-sampa",4,64,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,1388.40438149724,0,30096
"1410","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,49256.2948804736,3,0
"1411","v0.28.1-sampa",4,64,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,45611.3590694158,211,0
"1412","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,50048.2085209307,27,0
"1413","v0.28.1-sampa",4,96,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1.4",1.4,"0.5",1000,914.594698981316,73,25552
"1414","v0.28.1-sampa",4,96,"boosting","off","boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,4864.29946984089,81,14864
"1415","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,17012.4558222034,94,0
"1416","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,76541.2304527834,40,0
"1417","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,75515.9363337861,41,0
"1418","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,68893.9662192681,50,0
"1419","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,59203.4887364876,56,0
"1420","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,51135.8880417203,87,0
"1421","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.4",1.4,"0.5",1000,43734.6966409395,70,0
"1422","v0.28.1-sampa",4,96,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,3023.94960935753,53612,12688
"1423","v0.28.1-sampa",4,96,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,26070.8098028065,7252,0
"1424","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,18424.6500527941,227,0
"1425","v0.28.1-sampa",4,96,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,2282.73710356526,22,28064
"1426","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,50101.5077173676,71,0
"1427","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,49823.4494348199,3956,0
"1428","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,56773.9888767353,1725,0
"1429","v0.28.1-sampa",4,4,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6330.00176514276,0,0
"1430","v0.28.1-sampa",4,16,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25307.167292227,0,0
"1431","v0.28.1-sampa",4,32,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,50519.5016233389,0,0
"1432","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,71771.1490472807,2,0
"1433","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,75576.3176200256,46,0
"1446","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1.4",1.4,"0.5",1000,1128.66420351894,0,23424
"1447","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,5862.05533075879,1,11056
"1448","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,26694.7080697541,5,0
"1449","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,74567.6907266232,1,0
"1450","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,74128.2754518719,1,0
"1451","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,67653.413373177,1,0
"1452","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,59473.1795065109,3,0
"1453","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,50704.449047389,0,0
"1454","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.4",1.4,"0.5",1000,44284.328558328,0,0
"1455","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,2912.90259387836,33800,6464
"1456","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,25551.6776210032,180,0
"1457","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,26315.9498837202,1534,0
"1458","v0.28.1-sampa",4,64,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,62.6642761405769,0,30368
"1459","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,48823.1526619522,6,0
"1460","v0.28.1-sampa",4,64,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,45301.745156122,165,0
"1461","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,50080.6641603594,68,0
"1462","v0.28.1-sampa",4,96,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1.4",1.4,"0.5",1000,938.936288766712,78,25552
"1463","v0.28.1-sampa",4,96,"boosting","off","boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,4953.22102900688,70,15040
"1464","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,16788.6753360231,97,16
"1465","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,75956.9804579478,41,0
"1466","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,75615.6365961205,30,0
"1467","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,70664.6403175346,34,0
"1468","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,60884.0311079742,58,0
"1469","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,51573.1241995749,68,0
"1470","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.4",1.4,"0.5",1000,44121.5370748827,72,0
"1471","v0.28.1-sampa",4,96,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,3012.10861017685,53549,12736
"1472","v0.28.1-sampa",4,96,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,26174.5081831708,6925,0
"1473","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,16354.3576539426,184,0
"1474","v0.28.1-sampa",4,96,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,1666.94812871043,47,26160
"1475","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,51862.9602778136,74,0
"1476","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,50155.9750757385,4180,0
"1477","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,54195.8979622242,321,0
"1478","v0.28.1-sampa",4,4,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6329.89635787174,0,0
"1479","v0.28.1-sampa",4,16,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,25307.501030544,0,0
"1480","v0.28.1-sampa",4,32,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,50522.4061257449,0,0
"1481","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,72101.2229899643,0,0
"1482","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.6",0.6,"0.5",1000,74818.4861986238,43,0
"1495","v0.28.1-sampa",4,64,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1.4",1.4,"0.5",1000,1141.05215168439,0,23792
"1496","v0.28.1-sampa",4,64,"boosting","off","boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,6216.56989169533,12,10736
"1497","v0.28.1-sampa",4,64,"better boosting","off","better boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,26847.0375149692,3,0
"1498","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,74352.1823036455,1,0
"1499","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,74521.1055857523,0,0
"1500","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,68769.5221474114,0,0
"1501","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,58896.5170575552,0,0
"1502","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,49977.2687417074,2,0
"1503","v0.28.1-sampa",4,64,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.4",1.4,"0.5",1000,42913.7950439267,2,0
"1504","v0.28.1-sampa",4,64,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,2911.11982464373,33750,6080
"1505","v0.28.1-sampa",4,64,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,25597.6231687988,216,0
"1506","v0.28.1-sampa",4,64,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,27271.4608858316,47,0
"1507","v0.28.1-sampa",4,64,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,14.6275206352523,1,31360
"1508","v0.28.1-sampa",4,64,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,49528.8910124961,1,0
"1509","v0.28.1-sampa",4,64,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,45568.8137932865,196,0
"1510","v0.28.1-sampa",4,64,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,50173.8016709912,27,0
"1511","v0.28.1-sampa",4,96,"r/w locks","off","r/w locks
(baseline)",100,"50% update
zipf: 1.4",1.4,"0.5",1000,942.76007452343,41,25984
"1512","v0.28.1-sampa",4,96,"boosting","off","boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,4992.63671171908,63,15504
"1513","v0.28.1-sampa",4,96,"better boosting","off","better boosting",100,"50% update
zipf: 1.4",1.4,"0.5",1000,17292.1740972149,98,48
"1514","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.2",0.2,"0.5",1000,76263.1509558339,35,0
"1515","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.4",0.4,"0.5",1000,75655.4845387331,39,0
"1516","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 0.8",0.8,"0.5",1000,67851.6223654071,55,0
"1517","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 1",1,"0.5",1000,60289.6255978888,58,0
"1518","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.2",1.2,"0.5",1000,51992.9627905902,58,0
"1519","v0.28.1-sampa",4,96,"r/w locks","off","without
transactions",100,"50% update
zipf: 1.4",1.4,"0.5",1000,43236.2032071434,86,0
"1520","v0.28.1-sampa",4,96,"r/w locks","on","r/w locks
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,3009.48776308723,53577,12832
"1521","v0.28.1-sampa",4,96,"boosting","on","boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,26270.1644893426,6812,0
"1522","v0.28.1-sampa",4,96,"better boosting","on","better boosting
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,17609.163438938,408,0
"1523","v0.28.1-sampa",4,96,"boosting
 + combining","off","boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,1438.69473538664,21,30176
"1524","v0.28.1-sampa",4,96,"better boosting
 + combining","off","better boosting
 + combining",100,"50% update
zipf: 1.4",1.4,"0.5",1000,52132.3079062284,52,0
"1525","v0.28.1-sampa",4,96,"boosting
 + combining","on","boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,49537.0934017945,3987,0
"1526","v0.28.1-sampa",4,96,"better boosting
 + combining","on","better boosting
 + combining
 + phasing",100,"50% update
zipf: 1.4",1.4,"0.5",1000,51697.3101072052,204,0
