"","facet","rate","nthreads","cc_ph","cc","zipf","label","commute_ratio","phasing","timeout_scaling","throughput","op_timeouts"
"595","50% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <0>","0.5","off",200,28894.6318252059,0
"596","50% update
zipf: 0.6",100,96,"boosting
 + combining","boosting
 + combining",0.6,"96@100 <8>","0.5","off",200,27673.4777184129,8
"597","50% update
zipf: 0.6",100,4,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"4@100 <0>","0.5","on",200,6338.18536793393,0
"598","50% update
zipf: 0.6",100,16,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"16@100 <0>","0.5","on",200,25333.5373927856,0
"599","50% update
zipf: 0.6",100,32,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"32@100 <0>","0.5","on",200,45476.5892956848,0
"600","50% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <11>","0.5","on",200,47928.2382870469,11
"601","50% update
zipf: 0.6",100,96,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"96@100 <45>","0.5","on",200,47329.6839993533,45
"602","0% update
zipf: 0.6",100,16,"r/w locks","r/w locks",0.6,"16@100 <0>","0","off",200,25354.0099833611,0
"603","0% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <1>","0","off",200,67048.0532518695,1
"604","0% update
zipf: 0.6",100,96,"r/w locks","r/w locks",0.6,"96@100 <10>","0","off",200,71365.3621833106,10
"605","0% update
zipf: 0.6",100,16,"boosting","boosting",0.6,"16@100 <0>","0","off",200,25350.4253025039,0
"606","0% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <0>","0","off",200,70304.2835649759,0
"607","0% update
zipf: 0.6",100,96,"boosting","boosting",0.6,"96@100 <23>","0","off",200,70520.41231117,23
"608","0% update
zipf: 0.6",100,16,"r/w locks
 + phasing","r/w locks",0.6,"16@100 <0>","0","on",200,25351.0476849756,0
"609","0% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <0>","0","on",200,69726.1327182587,0
"610","0% update
zipf: 0.6",100,96,"r/w locks
 + phasing","r/w locks",0.6,"96@100 <13>","0","on",200,71210.4184570635,13
"611","0% update
zipf: 0.6",100,16,"boosting
 + phasing","boosting",0.6,"16@100 <0>","0","on",200,25355.9710085124,0
"612","0% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <0>","0","on",200,67206.5281466713,0
"613","0% update
zipf: 0.6",100,96,"boosting
 + phasing","boosting",0.6,"96@100 <20>","0","on",200,71230.4262381715,20
"614","20% update
zipf: 0.6",100,16,"r/w locks","r/w locks",0.6,"16@100 <0>","0.2","off",200,25342.843734086,0
"615","20% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <0>","0.2","off",200,17364.2721746519,0
"616","20% update
zipf: 0.6",100,96,"r/w locks","r/w locks",0.6,"96@100 <24>","0.2","off",200,15586.6149633264,24
"617","20% update
zipf: 0.6",100,16,"boosting","boosting",0.6,"16@100 <0>","0.2","off",200,25347.4415771588,0
"618","20% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <0>","0.2","off",200,32090.6407592222,0
"619","20% update
zipf: 0.6",100,96,"boosting","boosting",0.6,"96@100 <9>","0.2","off",200,29884.9473618597,9
"620","20% update
zipf: 0.6",100,16,"r/w locks
 + phasing","r/w locks",0.6,"16@100 <0>","0.2","on",200,25342.4484280456,0
"621","20% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <12451>","0.2","on",200,46693.2286466075,12451
"622","20% update
zipf: 0.6",100,96,"r/w locks
 + phasing","r/w locks",0.6,"96@100 <20203>","0.2","on",200,47447.2598969182,20203
"623","20% update
zipf: 0.6",100,16,"boosting
 + phasing","boosting",0.6,"16@100 <0>","0.2","on",200,25344.046010371,0
"624","20% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <13>","0.2","on",200,55998.6751896135,13
"625","20% update
zipf: 0.6",100,96,"boosting
 + phasing","boosting",0.6,"96@100 <48>","0.2","on",200,58286.6690661973,48
"626","40% update
zipf: 0.6",100,16,"r/w locks","r/w locks",0.6,"16@100 <0>","0.4","off",200,25107.5088106973,0
"627","40% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <3>","0.4","off",200,10862.2933813527,3
"628","40% update
zipf: 0.6",100,96,"r/w locks","r/w locks",0.6,"96@100 <21>","0.4","off",200,8860.45695106121,21
"629","40% update
zipf: 0.6",100,16,"boosting","boosting",0.6,"16@100 <0>","0.4","off",200,25350.7890340573,0
"630","40% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <0>","0.4","off",200,26423.4165702001,0
"631","40% update
zipf: 0.6",100,96,"boosting","boosting",0.6,"96@100 <13>","0.4","off",200,23885.1644451455,13
"632","40% update
zipf: 0.6",100,16,"r/w locks
 + phasing","r/w locks",0.6,"16@100 <0>","0.4","on",200,25245.8110783873,0
"633","40% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <7726>","0.4","on",200,34088.9171268918,7726
"634","40% update
zipf: 0.6",100,96,"r/w locks
 + phasing","r/w locks",0.6,"96@100 <9954>","0.4","on",200,34545.9716620126,9954
"635","40% update
zipf: 0.6",100,16,"boosting
 + phasing","boosting",0.6,"16@100 <0>","0.4","on",200,25343.9352435854,0
"636","40% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <10>","0.4","on",200,48257.3080044386,10
"637","40% update
zipf: 0.6",100,96,"boosting
 + phasing","boosting",0.6,"96@100 <58>","0.4","on",200,48363.9182569398,58
"638","60% update
zipf: 0.6",100,16,"r/w locks","r/w locks",0.6,"16@100 <0>","0.6","off",200,14429.4964961935,0
"639","60% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <0>","0.6","off",200,8047.64849471115,0
"640","60% update
zipf: 0.6",100,96,"r/w locks","r/w locks",0.6,"96@100 <14>","0.6","off",200,6479.3350101932,14
"641","60% update
zipf: 0.6",100,16,"boosting","boosting",0.6,"16@100 <0>","0.6","off",200,25347.1145334869,0
"642","60% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <0>","0.6","off",200,24528.4277182221,0
"643","60% update
zipf: 0.6",100,96,"boosting","boosting",0.6,"96@100 <11>","0.6","off",200,22339.2802113863,11
"644","60% update
zipf: 0.6",100,16,"r/w locks
 + phasing","r/w locks",0.6,"16@100 <0>","0.6","on",200,23941.9089898634,0
"645","60% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <5263>","0.6","on",200,26825.4614240087,5263
"646","60% update
zipf: 0.6",100,96,"r/w locks
 + phasing","r/w locks",0.6,"96@100 <6981>","0.6","on",200,27954.0024679041,6981
"647","60% update
zipf: 0.6",100,16,"boosting
 + phasing","boosting",0.6,"16@100 <0>","0.6","on",200,25345.6172116306,0
"648","60% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <12>","0.6","on",200,41409.8322653288,12
"649","60% update
zipf: 0.6",100,96,"boosting
 + phasing","boosting",0.6,"96@100 <43>","0.6","on",200,42861.0435092301,43
"650","80% update
zipf: 0.6",100,16,"r/w locks","r/w locks",0.6,"16@100 <0>","0.8","off",200,12106.8691125928,0
"651","80% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <3>","0.8","off",200,6274.65274613692,3
"652","80% update
zipf: 0.6",100,96,"r/w locks","r/w locks",0.6,"96@100 <20>","0.8","off",200,5243.91735718103,20
"653","80% update
zipf: 0.6",100,16,"boosting","boosting",0.6,"16@100 <0>","0.8","off",200,25353.0408272621,0
"654","80% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <2>","0.8","off",200,25760.0924626434,2
"655","80% update
zipf: 0.6",100,96,"boosting","boosting",0.6,"96@100 <15>","0.8","off",200,23903.6460467022,15
"656","80% update
zipf: 0.6",100,16,"r/w locks
 + phasing","r/w locks",0.6,"16@100 <0>","0.8","on",200,21882.8578557764,0
"657","80% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <84>","0.8","on",200,23030.4906361244,84
"658","80% update
zipf: 0.6",100,96,"r/w locks
 + phasing","r/w locks",0.6,"96@100 <226>","0.8","on",200,22591.4983497488,226
"659","80% update
zipf: 0.6",100,16,"boosting
 + phasing","boosting",0.6,"16@100 <0>","0.8","on",200,25350.0089856828,0
"660","80% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <9>","0.8","on",200,37355.0916604853,9
"661","80% update
zipf: 0.6",100,96,"boosting
 + phasing","boosting",0.6,"96@100 <46>","0.8","on",200,37872.6654900825,46
"662","100% update
zipf: 0.6",100,16,"r/w locks","r/w locks",0.6,"16@100 <0>","1","off",200,9995.21810743319,0
"663","100% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <0>","1","off",200,5566.67902607836,0
"664","100% update
zipf: 0.6",100,96,"r/w locks","r/w locks",0.6,"96@100 <19>","1","off",200,4474.89818371325,19
"665","100% update
zipf: 0.6",100,16,"boosting","boosting",0.6,"16@100 <0>","1","off",200,25348.3008456667,0
"666","100% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <1849>","1","off",200,34228.1380919552,1849
"667","100% update
zipf: 0.6",100,96,"boosting","boosting",0.6,"96@100 <42694>","1","off",200,16451.3583214733,42694
"668","100% update
zipf: 0.6",100,16,"r/w locks
 + phasing","r/w locks",0.6,"16@100 <0>","1","on",200,19835.7579226172,0
"669","100% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <34>","1","on",200,20874.6927453348,34
"670","100% update
zipf: 0.6",100,96,"r/w locks
 + phasing","r/w locks",0.6,"96@100 <93>","1","on",200,20881.8185383198,93
"671","100% update
zipf: 0.6",100,16,"boosting
 + phasing","boosting",0.6,"16@100 <0>","1","on",200,25299.061096929,0
"672","100% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <9>","1","on",200,34066.1889958972,9
"673","100% update
zipf: 0.6",100,96,"boosting
 + phasing","boosting",0.6,"96@100 <39>","1","on",200,18538.2255118589,39
"674","0% update
zipf: 0.6",100,16,"boosting
 + combining","boosting
 + combining",0.6,"16@100 <0>","0","off",200,25346.9564349186,0
"675","0% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <0>","0","off",200,78365.0854141468,0
"676","0% update
zipf: 0.6",100,96,"boosting
 + combining","boosting
 + combining",0.6,"96@100 <14>","0","off",200,80835.9037019914,14
"677","0% update
zipf: 0.6",100,16,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"16@100 <0>","0","on",200,25350.0615661087,0
"678","0% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <0>","0","on",200,76964.8508305967,0
"679","0% update
zipf: 0.6",100,96,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"96@100 <3>","0","on",200,81793.3236171837,3
"680","20% update
zipf: 0.6",100,16,"boosting
 + combining","boosting
 + combining",0.6,"16@100 <0>","0.2","off",200,25342.3955372418,0
"681","20% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <0>","0.2","off",200,37207.4212361017,0
"682","20% update
zipf: 0.6",100,96,"boosting
 + combining","boosting
 + combining",0.6,"96@100 <20>","0.2","off",200,35430.9165526676,20
"683","20% update
zipf: 0.6",100,16,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"16@100 <0>","0.2","on",200,25347.1884756459,0
"684","20% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <8>","0.2","on",200,58508.0562312347,8
"685","20% update
zipf: 0.6",100,96,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"96@100 <35>","0.2","on",200,60393.2610261799,35
"686","40% update
zipf: 0.6",100,16,"boosting
 + combining","boosting
 + combining",0.6,"16@100 <0>","0.4","off",200,25351.8276936184,0
"687","40% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <1>","0.4","off",200,30473.0674512008,1
"688","40% update
zipf: 0.6",100,96,"boosting
 + combining","boosting
 + combining",0.6,"96@100 <32>","0.4","off",200,28938.8496892695,32
"689","40% update
zipf: 0.6",100,16,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"16@100 <0>","0.4","on",200,25340.9518231463,0
"690","40% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <7>","0.4","on",200,47603.9315617037,7
"691","40% update
zipf: 0.6",100,96,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"96@100 <41>","0.4","on",200,53081.1375247008,41
"692","60% update
zipf: 0.6",100,16,"boosting
 + combining","boosting
 + combining",0.6,"16@100 <0>","0.6","off",200,25345.7491064238,0
"693","60% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <3>","0.6","off",200,28267.352763181,3
"694","60% update
zipf: 0.6",100,96,"boosting
 + combining","boosting
 + combining",0.6,"96@100 <9>","0.6","off",200,26884.6326105857,9
"695","60% update
zipf: 0.6",100,16,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"16@100 <0>","0.6","on",200,25344.5521354777,0
"696","60% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <13>","0.6","on",200,43559.2130982435,13
"697","60% update
zipf: 0.6",100,96,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"96@100 <32>","0.6","on",200,46174.0787885583,32
"698","80% update
zipf: 0.6",100,16,"boosting
 + combining","boosting
 + combining",0.6,"16@100 <0>","0.8","off",200,25346.1445017256,0
"699","80% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <0>","0.8","off",200,30126.0416563205,0
"700","80% update
zipf: 0.6",100,96,"boosting
 + combining","boosting
 + combining",0.6,"96@100 <7>","0.8","off",200,28341.1710465652,7
"701","80% update
zipf: 0.6",100,16,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"16@100 <0>","0.8","on",200,25348.4432463016,0
"702","80% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <10>","0.8","on",200,40237.9312172116,10
"703","80% update
zipf: 0.6",100,96,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"96@100 <44>","0.8","on",200,41364.9264074979,44
"704","100% update
zipf: 0.6",100,16,"boosting
 + combining","boosting
 + combining",0.6,"16@100 <0>","1","off",200,25347.4415771588,0
"705","100% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <562>","1","off",200,38827.2251308901,562
"706","100% update
zipf: 0.6",100,96,"boosting
 + combining","boosting
 + combining",0.6,"96@100 <36998>","1","off",200,18432.5931891774,36998
"707","100% update
zipf: 0.6",100,16,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"16@100 <0>","1","on",200,25345.2533899603,0
"708","100% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <3>","1","on",200,38115.1582630826,3
"709","100% update
zipf: 0.6",100,96,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"96@100 <28>","1","on",200,20631.3508370882,28
"800","60% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <6>","0.6","off",1000,7928.50111798489,6
"801","60% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <3>","0.6","off",1000,25456.4900211922,3
"802","60% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <14>","0.6","on",1000,27303.7020930317,14
"803","60% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <22>","0.6","on",1000,44698.9308567719,22
"804","80% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <3>","0.8","off",1000,6169.02343317867,3
"805","80% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <5>","0.8","off",1000,25851.3325463143,5
"806","80% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <24>","0.8","on",1000,23130.3019126403,24
"807","80% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <5>","0.8","on",1000,38917.5165622084,5
"808","100% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <9>","1","off",1000,5403.61238121874,9
"809","100% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <2>","1","off",1000,37302.84199188,2
"810","100% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <19>","1","on",1000,21437.3242894951,19
"811","100% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <7>","1","on",1000,36172.8247756168,7
"812","60% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <3>","0.6","off",1000,28406.9250317662,3
"813","60% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <24>","0.6","on",1000,47280.8738533326,24
"814","80% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <4>","0.8","off",1000,29864.1173919808,4
"815","80% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <23>","0.8","on",1000,42892.8394080842,23
"816","100% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <28>","1","off",1000,41320.4151239837,28
"817","100% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <2>","1","on",1000,41068.2201522336,2
"818","60% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <4>","0.6","off",1000,7635.26041887308,4
"819","60% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <9>","0.6","off",1000,25060.291953909,9
"820","60% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <13>","0.6","on",1000,27157.6624788,13
"821","60% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <21>","0.6","on",1000,44581.8087899789,21
"822","80% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <5>","0.8","off",1000,6066.63694611577,5
"823","80% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <1>","0.8","off",1000,26384.3887340152,1
"824","80% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <20>","0.8","on",1000,23345.4583794612,20
"825","80% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <14>","0.8","on",1000,40311.1227371914,14
"826","100% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <7>","1","off",1000,5351.84239542304,7
"827","100% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <1>","1","off",1000,37305.4878756236,1
"828","100% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <21>","1","on",1000,21181.5881050301,21
"829","100% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <9>","1","on",1000,36556.8848384424,9
"830","60% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <4>","0.6","off",1000,28849.3685074535,4
"831","60% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <172>","0.6","on",1000,17267.9209304019,172
"832","80% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <0>","0.8","off",1000,30049.5647768923,0
"833","80% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <7>","0.8","on",1000,41644.2640602998,7
"834","100% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <51>","1","off",1000,41121.0419048566,51
"835","100% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <8>","1","on",1000,39321.6654848607,8
"836","60% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <7>","0.6","off",1000,7921.57169489095,7
"837","60% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <9>","0.6","off",1000,25063.0568701584,9
"838","60% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <10>","0.6","on",1000,27091.2836401391,10
"839","60% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <22>","0.6","on",1000,44721.842444145,22
"840","80% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <2>","0.8","off",1000,6481.93524842292,2
"841","80% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <3>","0.8","off",1000,25739.4287222112,3
"842","80% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <15>","0.8","on",1000,23168.3605396234,15
"843","80% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <9>","0.8","on",1000,39270.5891700767,9
"844","100% update
zipf: 0.6",100,64,"r/w locks","r/w locks",0.6,"64@100 <3>","1","off",1000,5224.30289509116,3
"845","100% update
zipf: 0.6",100,64,"boosting","boosting",0.6,"64@100 <2>","1","off",1000,37027.9138521912,2
"846","100% update
zipf: 0.6",100,64,"r/w locks
 + phasing","r/w locks",0.6,"64@100 <34>","1","on",1000,21587.4354379677,34
"847","100% update
zipf: 0.6",100,64,"boosting
 + phasing","boosting",0.6,"64@100 <6>","1","on",1000,36732.5876784786,6
"848","60% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <7>","0.6","off",1000,28515.9724495498,7
"849","60% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <18>","0.6","on",1000,47353.5492763611,18
"850","80% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <6>","0.8","off",1000,29566.532690866,6
"851","80% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <15>","0.8","on",1000,42979.1180835277,15
"852","100% update
zipf: 0.6",100,64,"boosting
 + combining","boosting
 + combining",0.6,"64@100 <14>","1","off",1000,39555.7985783168,14
"853","100% update
zipf: 0.6",100,64,"boosting
 + combining
 + phasing","boosting
 + combining",0.6,"64@100 <5>","1","on",1000,40444.2632568036,5
